last_new_job,target,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours
1,1,0.624,,Has relevent experience,no_enrollment,,,4,,,48
1,1,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,78
never,1,0.92,,No relevent experience,Part time course,Graduate,STEM,1,,,99
4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,51
1,1,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,100
1,1,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,56
1,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,7
3,1,0.754,,No relevent experience,no_enrollment,Graduate,STEM,8,,,69
>4,1,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,,,25
2,1,0.624,,No relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,192
1,1,0.624,Male,Has relevent experience,Full time course,Masters,STEM,13,50-99,,24
2,1,0.92,,No relevent experience,no_enrollment,Graduate,STEM,4,,,92
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,102
1,1,0.624,,No relevent experience,,,,1,,,62
1,1,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,41
1,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,<1,,,42
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,72
>4,1,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,15,10000+,Other,65
3,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,7
1,1,0.92,,No relevent experience,Full time course,Graduate,STEM,3,50-99,,70
never,1,0.448,,No relevent experience,,High School,,5,,Pvt Ltd,86
1,1,0.698,,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,22
4,1,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,109
1,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,94
>4,1,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,36
1,1,0.775,,No relevent experience,Part time course,Graduate,STEM,5,,,46
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,7,,,3
1,1,0.89,Male,No relevent experience,Full time course,Graduate,STEM,7,,,106
1,1,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,22
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Oct-49,Pvt Ltd,48
>4,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,22
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,6
never,1,0.866,Female,Has relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,40
never,1,0.698,Male,No relevent experience,Full time course,Masters,STEM,3,,,108
4,1,0.754,Male,No relevent experience,no_enrollment,High School,,4,<10,Early Stage Startup,94
2,1,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,96
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,50
never,1,0.624,,No relevent experience,Full time course,High School,,<1,,,50
1,1,0.91,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,78
never,1,0.91,,No relevent experience,no_enrollment,Graduate,STEM,2,,,50
2,1,0.897,Male,No relevent experience,no_enrollment,Masters,Other,<1,,,50
2,1,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Oct-49,Early Stage Startup,57
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,50
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,34
never,1,0.624,,No relevent experience,no_enrollment,Primary School,,<1,,Pvt Ltd,150
3,1,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,77
1,1,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,302
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,6
1,1,0.558,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,57
never,1,0.91,Male,No relevent experience,Full time course,Graduate,STEM,9,,,92
>4,1,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,34
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,92
,1,0.55,,Has relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,7
2,1,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,45
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,157
never,1,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,54
1,1,0.556,Male,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,290
1,1,0.897,Male,No relevent experience,Full time course,Graduate,STEM,11,,,156
never,1,0.754,Male,No relevent experience,no_enrollment,Graduate,STEM,6,,,134
>4,1,0.923,,No relevent experience,no_enrollment,Masters,Humanities,>20,,,24
1,1,0.926,Male,No relevent experience,Full time course,Graduate,STEM,8,,,92
never,1,0.579,Male,No relevent experience,Part time course,Graduate,STEM,3,,,47
1,1,0.754,,No relevent experience,no_enrollment,Graduate,STEM,1,,,120
>4,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,,,20
3,1,0.92,,No relevent experience,no_enrollment,Graduate,Arts,4,10000+,Pvt Ltd,178
1,1,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,1000-4999,NGO,6
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,28
1,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,86
>4,1,0.91,Male,Has relevent experience,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,200
1,1,0.698,Female,Has relevent experience,Part time course,Graduate,STEM,<1,5000-9999,Public Sector,8
1,1,0.926,,No relevent experience,no_enrollment,High School,,5,,,22
>4,1,0.856,,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,214
1,1,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,96
4,1,0.926,Male,No relevent experience,Full time course,Masters,STEM,4,Oct-49,Public Sector,40
2,1,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,7,1000-4999,Pvt Ltd,34
>4,1,0.762,Female,No relevent experience,Full time course,Graduate,STEM,3,,NGO,122
never,1,0.767,,No relevent experience,Full time course,Graduate,STEM,3,,NGO,168
1,1,0.698,,Has relevent experience,no_enrollment,High School,,12,50-99,,48
1,1,0.527,Male,No relevent experience,Full time course,High School,,4,,,14
2,1,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,3,Oct-49,Pvt Ltd,328
1,1,0.666,,No relevent experience,Full time course,Graduate,STEM,5,,,38
never,1,0.624,Female,No relevent experience,Full time course,Graduate,STEM,4,,,102
4,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,144
never,1,0.689,,No relevent experience,Part time course,Primary School,,2,,,20
1,1,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,,,64
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,43
1,1,0.448,,Has relevent experience,Part time course,Masters,STEM,6,,,18
4,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,12
3,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Public Sector,52
>4,1,0.884,,Has relevent experience,no_enrollment,Masters,STEM,12,,,19
never,1,0.624,Female,No relevent experience,Full time course,Graduate,STEM,7,,,33
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,41
4,1,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,12,,,91
1,1,0.92,Female,No relevent experience,Full time course,High School,,9,,,105
>4,1,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,29
,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Public Sector,36
never,1,0.624,Male,No relevent experience,Full time course,High School,,<1,,,61
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,89
3,1,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,11
never,1,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,1,,,48
1,1,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,46
2,1,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,15
never,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,84
1,1,0.682,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,21
1,1,0.897,Other,No relevent experience,Part time course,Graduate,STEM,1,50-99,Funded Startup,45
4,1,0.754,Male,No relevent experience,Full time course,High School,,4,,,43
1,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,32
1,1,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,60
never,1,0.887,,No relevent experience,Full time course,Graduate,STEM,6,,,42
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,4,,,25
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,,47
never,1,0.913,Male,No relevent experience,Full time course,Graduate,STEM,1,,,30
2,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,106
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,178
1,1,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,74
1,1,0.926,Male,No relevent experience,no_enrollment,Graduate,Business Degree,11,,,17
3,1,0.92,Other,No relevent experience,Full time course,Graduate,STEM,3,,,15
3,1,0.92,,No relevent experience,Full time course,Masters,STEM,5,,,26
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,102
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,8
2,1,0.698,,No relevent experience,Full time course,Graduate,STEM,7,,,54
1,1,0.698,,Has relevent experience,no_enrollment,,,>20,,,83
1,1,0.727,,Has relevent experience,Full time course,Masters,STEM,7,50-99,Early Stage Startup,40
never,1,0.624,Male,No relevent experience,no_enrollment,Primary School,,<1,,,56
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,,,26
4,1,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,192
4,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,92
>4,1,0.698,Male,Has relevent experience,Full time course,,,9,,,155
2,1,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,46
4,1,0.926,Male,No relevent experience,Full time course,Masters,STEM,>20,5000-9999,Other,108
2,1,0.855,Female,No relevent experience,Full time course,Graduate,STEM,7,,,16
1,1,0.92,Male,No relevent experience,Part time course,High School,,2,,,47
never,1,0.896,Male,No relevent experience,Full time course,Graduate,STEM,4,,,36
never,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,50
3,1,0.666,Male,Has relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,258
1,1,0.92,Male,No relevent experience,Part time course,Graduate,STEM,1,,,128
never,1,0.555,Male,Has relevent experience,no_enrollment,,,5,,,24
1,1,0.92,,Has relevent experience,no_enrollment,Graduate,Other,>20,,,51
>4,1,0.479,,Has relevent experience,no_enrollment,Phd,Humanities,>20,,,79
>4,1,0.775,Male,Has relevent experience,Part time course,Graduate,STEM,10,1000-4999,Pvt Ltd,14
4,1,0.884,,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Early Stage Startup,50
never,1,0.738,Male,No relevent experience,Full time course,Masters,Other,4,,Pvt Ltd,68
1,1,0.92,,No relevent experience,Full time course,Graduate,STEM,5,,Public Sector,112
4,1,0.887,Male,Has relevent experience,no_enrollment,High School,,12,50-99,Pvt Ltd,128
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,26
,1,0.579,,No relevent experience,,Graduate,STEM,2,,,178
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,8
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,27
3,1,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7,10000+,Pvt Ltd,87
1,1,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,15,,,18
never,1,0.91,Male,No relevent experience,no_enrollment,,,9,,,21
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,107
2,1,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Pvt Ltd,29
never,1,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,,,42
3,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,222
never,1,0.92,Male,No relevent experience,Full time course,Graduate,Other,9,,,83
never,1,0.754,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,19
>4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,36
2,1,0.527,Male,No relevent experience,Full time course,High School,,<1,100-500,NGO,57
1,1,0.698,Male,No relevent experience,Full time course,High School,,10,Oct-49,Early Stage Startup,102
never,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,5000-9999,Pvt Ltd,67
2,1,0.518,Male,Has relevent experience,Part time course,Masters,STEM,<1,,,14
never,1,0.624,,No relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,70
4,1,0.558,Male,Has relevent experience,Part time course,Masters,STEM,12,,,35
never,1,0.55,Male,No relevent experience,Full time course,Graduate,STEM,3,,,72
never,1,0.624,Male,Has relevent experience,Full time course,High School,,3,,Pvt Ltd,53
never,1,0.624,,No relevent experience,Full time course,High School,,1,,,166
1,1,0.579,,Has relevent experience,,Graduate,STEM,6,50-99,Pvt Ltd,56
,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,Oct-49,,12
never,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,28
3,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,165
>4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,NGO,26
4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Funded Startup,14
never,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,11
1,1,0.92,,No relevent experience,Full time course,Graduate,STEM,2,,,13
1,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,,,5
3,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,,,222
1,1,0.802,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,,,48
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,7
4,1,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Early Stage Startup,19
never,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,14
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Other,48
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,88
1,1,0.92,,Has relevent experience,Part time course,Graduate,STEM,1,,,20
1,1,0.754,Male,No relevent experience,Part time course,High School,,1,,,57
2,1,0.926,,No relevent experience,Full time course,Graduate,STEM,11,Oct-49,Pvt Ltd,33
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,86
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,150
1,1,0.691,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,60
4,1,0.843,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,44
4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,32
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,80
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,135
1,1,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,,,19
4,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,13
never,1,0.624,Male,No relevent experience,Full time course,High School,,4,,,78
>4,1,0.92,Male,Has relevent experience,no_enrollment,High School,,11,,,306
never,1,0.624,Male,No relevent experience,Full time course,High School,,4,,,64
1,1,0.624,,No relevent experience,no_enrollment,Masters,STEM,2,50-99,Early Stage Startup,10
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,15
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,57
2,1,0.55,Female,No relevent experience,Full time course,Graduate,STEM,<1,,,63
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,,125
never,1,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,58
>4,1,0.698,,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,78
2,1,0.769,Male,No relevent experience,no_enrollment,Graduate,STEM,7,,,104
1,1,0.827,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,NGO,17
2,1,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,7,,,31
3,1,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,9
1,1,0.895,Male,No relevent experience,Full time course,Masters,Humanities,1,,,13
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,Pvt Ltd,147
,1,0.624,Female,Has relevent experience,,Graduate,STEM,<1,500-999,,79
1,1,0.754,Male,No relevent experience,Part time course,Graduate,STEM,7,,Public Sector,9
1,1,0.624,,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Public Sector,190
1,1,0.579,Male,Has relevent experience,Full time course,High School,,3,,,244
never,1,0.624,Male,Has relevent experience,Full time course,High School,,2,,,32
2,1,0.92,Female,No relevent experience,no_enrollment,Phd,Humanities,7,,,43
4,1,0.448,,No relevent experience,Full time course,Graduate,STEM,4,,Public Sector,32
1,1,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,500-999,Public Sector,75
1,1,0.92,Male,No relevent experience,Full time course,High School,,2,,,25
3,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,94
1,1,0.92,,Has relevent experience,no_enrollment,Graduate,Arts,>20,10000+,Pvt Ltd,10
3,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,77
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,21
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,16
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,48
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,3,100-500,NGO,34
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,89
never,1,0.939,Female,No relevent experience,Part time course,Graduate,STEM,9,,,9
2,1,0.624,,Has relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,13
